epoch,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,0.5940941911953235,0.8115823800682016,1.8603010631957768,0.10931462853703629,0.591337638152273,0.813209717095642,1.8060409997809677,0.10498340275909498,1
1,0.5593751969916082,0.8207408948473222,1.7887929375535734,0.10514396833219404,0.5766175964553105,0.8168923396575128,1.7774649203012887,0.10363815833984784,2
2,0.5467249934262003,0.8250821952809154,1.7678909564167673,0.1030561863979527,0.5662574842180076,0.8206166377689925,1.7616092619075303,0.10165728708788141,3
3,0.5361734563931387,0.8274153635030802,1.7542124525361247,0.10187731921046272,0.5513325043414768,0.8233000234722757,1.7484105926900284,0.09965239375153156,4
4,0.5400493731188495,0.8284538754397974,1.745148792511025,0.10092913479836726,0.5566421136260032,0.8231868594910642,1.742077698192036,0.10301220609444467,4
5,0.5242896679723472,0.8309872576838189,1.7377118878301596,0.09992906307771049,0.55749536415464,0.8228345697452001,1.7334121102699462,0.09841064617913448,4
6,0.5176760325567764,0.8332969912189101,1.7295224809269092,0.09891368066835635,0.5460834429452294,0.8265174621585832,1.7258251987587672,0.09849057037275105,5
7,0.512771258524984,0.8345462637765909,1.7225235939416053,0.09811400264206233,0.5394121319839829,0.8293715188415546,1.719145003794314,0.09732212510245804,6
8,0.5087756080411331,0.835594739814518,1.7159621863747032,0.09746379480133954,0.5423114954640991,0.8263081542555861,1.7132790141903256,0.09833672719694964,6
9,0.5056039353386004,0.8370564139421343,1.7105345320865883,0.09694187115932223,0.5383015447541287,0.830063849852454,1.7080000082095912,0.10002074880689724,7
10,0.5028777069036375,0.8378179351165078,1.7053214311200862,0.09636659583901815,0.5377846010813587,0.8287141634952806,1.703320206876218,0.09876656586158973,8
11,0.5014725935302282,0.8382177662123349,1.7011050021346845,0.0963021667667412,0.5295511070442828,0.8310942519946943,1.6991235747768838,0.09753225210538297,9
12,0.5005361707238426,0.8390431244404194,1.6969988431627707,0.09530513076769745,0.5228902551688646,0.8339918661724162,1.6953632246813064,0.0964064740333064,10
13,0.4965880408839524,0.8403772354082738,1.693363186014661,0.09494150931097028,0.5307906839408373,0.832150686911641,1.6916683553521594,0.09514500308089291,10
14,0.49663503931628333,0.8401919101513194,1.6900007371225458,0.09490845491267214,0.5246808963386635,0.8339863157823451,1.688594038885446,0.09446236856356872,10
15,0.48955375465907547,0.8416542136190779,1.6866921846848983,0.09416769736259571,0.5274165766411706,0.8327571680856999,1.6850814136861791,0.09519717580482534,10
16,0.4873966009514025,0.8422545650002925,1.6834759213551316,0.0939649021561619,0.526444647735671,0.8330259122035993,1.6818970887163902,0.09704408059266767,10
17,0.48728640275566204,0.8429002630041561,1.6803824110451084,0.09342572005632788,0.5284914369645871,0.8332561169559172,1.6789597983530926,0.09250905379851894,10
18,0.4849303566442247,0.8438157711235125,1.6776111309664283,0.09286449255134296,0.5282216789298936,0.8324129940535607,1.676350628332163,0.09469821891127166,10
19,0.4811665491358927,0.8440706742557235,1.6749301840681465,0.09298201338138963,0.5168005282941618,0.836960756327705,1.6735959089411723,0.09328426082063128,11
20,0.48488985427290376,0.8440013019668949,1.6723438501830203,0.09246201556288747,0.5161157200210973,0.8365118046496911,1.6713873231741772,0.09391322153271328,12
21,0.4752868513745523,0.8461488476290532,1.6699489646504582,0.09198239058416759,0.524204347949279,0.8337790658462114,1.6686386479398152,0.09451303613775691,12
22,0.4741881603255258,0.8462741813093819,1.6673685929538085,0.09185333661876692,0.5199903465023167,0.8349396863600081,1.6661212731528658,0.09175500872079102,12
23,0.47224433036924107,0.8470333295802663,1.6648547275773924,0.09125564922560914,0.5207338783693941,0.8349113885724639,1.6636702242512644,0.09262141574503999,12
24,0.4723737072657075,0.8464397468264572,1.6625280556047946,0.09157428932479375,0.517096519548642,0.8353505891214734,1.6613864470910427,0.09202457523645617,12
25,0.4681813576155239,0.8481776885892177,1.660164437343597,0.09082896806261187,0.5126295541462146,0.8390857909174522,1.6590095949010484,0.08940925280863396,13
26,0.47325567005321995,0.8471883316337919,1.6582208883916436,0.09091719491993998,0.5188111291119927,0.8357433428343437,1.657213345719159,0.09426629276688495,13
27,0.46570873476172747,0.8488652804859439,1.65610314008142,0.09041122192467242,0.518401988791792,0.8351529912448968,1.6551085021968925,0.09384062555724468,13
28,0.4638161334552263,0.8493628437158396,1.6539833668193666,0.0900372341199644,0.5135301959357763,0.8381061177604957,1.652999643767415,0.090818909767945,13
29,0.46107323967486796,0.8502064687210382,1.6519449380000126,0.08966787296502181,0.5151940929654397,0.8378409798140207,1.6509482628572878,0.08840853763214539,13
30,0.46154563389936387,0.8500447971559946,1.6499783723453734,0.0896236054273195,0.5130701496020744,0.8377445847543452,1.6489959030525205,0.0896468272160801,13
31,0.45856533460536897,0.8507045967944853,1.6479592915092873,0.08917940290907106,0.5117304976833494,0.8383223952192367,1.6470000370284423,0.09090216881944345,14
32,0.4557734944667035,0.8514759400005443,1.6459918725452816,0.08881662738554644,0.5052792893428552,0.8406297536805877,1.6450237172802713,0.08851408540324966,15
33,0.45370774834215294,0.8523294347676779,1.6439644026996125,0.08846533598873502,0.5131253092304656,0.8383591972740494,1.643053311549192,0.09072831366657236,15
34,0.4539899818076376,0.852099871733316,1.6421042883372017,0.08840405188383008,0.5098039709031582,0.8391849826339713,1.6411890098802686,0.09111926632034968,15
35,0.45200473606499314,0.8529082586658191,1.6402607813360333,0.08823300314881834,0.5161307941926153,0.8371773066495806,1.6393948678633379,0.08847769307112652,15
36,0.4493542668153668,0.8538592071381144,1.6384856609118317,0.08764751649870314,0.5125754886944043,0.8382251109286283,1.6375869099928262,0.08997715185044432,15
37,0.44867786785576774,0.853616186747339,1.6366916873299127,0.08754082517176187,0.5082279448054339,0.8396031143916041,1.6358403425953343,0.08890107245073839,15
38,0.45137656587693425,0.8538309701361063,1.6350161757464385,0.08734655594371186,0.5079653910900417,0.8405558975043814,1.6343242961247821,0.0895107739066435,15
39,0.4456782120797369,0.8546788090329257,1.6334702472504756,0.08711986717448707,0.5091794958240108,0.8403908940139746,1.6326113965760607,0.08728472677929452,15
40,0.4456981603775108,0.8545387219421666,1.6317948334024193,0.08693440180810533,0.507036185303801,0.8401271636123777,1.63099826998665,0.0870133284407113,15
41,0.4437195668007895,0.8553014456201068,1.6301652357228809,0.08689477176932855,0.5081150980372178,0.8393996781076564,1.6294079125119956,0.08856173957627078,15
42,0.4445085772209697,0.8554851262289284,1.6286444006648195,0.08642008413660492,0.5042840856862696,0.8402316054178611,1.6279566820969973,0.08808915752089203,16
43,0.44477233103754227,0.8554195607300595,1.627165666671631,0.08651868217206142,0.5085852133992471,0.8390567868427656,1.6265867654201807,0.0890270402407857,16
44,0.4406285406335404,0.8561755292826934,1.6258223209550102,0.08625306867190789,0.5111831963846558,0.8379362845482833,1.6250803572673822,0.09038071655194188,16
45,0.43966531595378594,0.8561615307066764,1.6243111794228937,0.08624055819519541,0.5095797705807183,0.8389363380931188,1.6236345725610943,0.08757783689513678,16
46,0.44088839255491197,0.8567284377421663,1.6229589921711334,0.0859765577293655,0.5094691100873445,0.8379393896082596,1.6223274404318146,0.08849592861238802,16
47,0.43938992342405153,0.8569240145997311,1.6216198353603182,0.08557452538219411,0.5061320540544234,0.8401525160932745,1.6209665924459937,0.08806344615987027,16
48,0.43440748132896007,0.8579814917289463,1.6202058558590753,0.08533616028739015,0.5056836535271846,0.8392151294502962,1.6195128884461023,0.08917699248219278,16
49,0.4346321656080017,0.8577362918280005,1.6187873178584944,0.08531742206279046,0.5081930785194824,0.8387270444478527,1.6181380803800913,0.08771899234428492,16
50,0.4333585234674794,0.8582476396864648,1.6174348888517531,0.0849625033753467,0.5066893284650226,0.8412484154006175,1.6167756441135395,0.08395524354159312,16
51,0.43142303020982015,0.8585202801636211,1.6160644484695594,0.08483183443483504,0.5053191659089766,0.8412041046109767,1.6153771189808623,0.08601495246327787,16
52,0.4303638448884264,0.8592386104016393,1.6146721098594257,0.08472041392819564,0.503723965467591,0.8416047357155844,1.6140471601654207,0.08783008304586146,17
53,0.428329175501539,0.8599272121459616,1.613381432238656,0.08452012888348186,0.5062146060560879,0.8402527367362036,1.612742803984962,0.08705119634586224,17
54,0.4266733559077246,0.8600229753904844,1.6120550624406942,0.0839396337320115,0.5123476526454875,0.8387322819031879,1.6114229777855877,0.08810771761047625,17
55,0.42632032145707927,0.8601030005037874,1.6107586431954952,0.08379781016214424,0.5062995204800054,0.8403611456333724,1.610100538581461,0.08812092544223125,17
56,0.42368362599558995,0.8608811820281725,1.6094473743925723,0.08377821273800995,0.5122406345841132,0.8386999901900866,1.6088026130100808,0.08489176048585137,17
57,0.4253295808899821,0.8603654231144204,1.6081687243397256,0.08372111053109291,0.5089015106229405,0.8390845959876743,1.6075907672465755,0.087745750098726,17
58,0.4242361951684743,0.8606981315704326,1.6069692739219592,0.08362254133889349,0.5041653460577915,0.8412802805331508,1.6063819598494486,0.08581531375480508,17
59,0.42380393333950933,0.8608784180209674,1.6057573843127102,0.08344897476069703,0.5054210506379604,0.8405416167838794,1.6051892215207366,0.08621649533023416,17
60,0.4212919083952207,0.8616972554143882,1.6045730444590978,0.083231524088081,0.505962572991848,0.8410352194267599,1.6039845260605707,0.08493306520144789,17
61,0.41987356645496265,0.8621121730476402,1.60334788146263,0.08293925902288414,0.5094079021168383,0.8399761056140662,1.6028052247323339,0.08640598636491005,17
62,0.4251625260980854,0.8617900565628837,1.602250000011544,0.08274079140491532,0.5089300652083598,0.839756993335797,1.6017519896320984,0.0866924128980699,17
63,0.4188045911055211,0.8622687716224396,1.601182869538299,0.08288307991096631,0.5039910053736285,0.8412118371081325,1.6005974862121057,0.08424533040743303,17
64,0.4189875784455336,0.8628852816821098,1.6000590039783682,0.08204240747899522,0.5077050102384467,0.8413729025498851,1.59949020285858,0.08337636395491003,17
65,0.41814067541942956,0.8631786676971155,1.598918381595373,0.08223499669739755,0.5084777277943335,0.8405669701274975,1.5983698707673906,0.0833829857356481,17
66,0.4154121224773906,0.8632400943749134,1.5977734066465934,0.08206245377817015,0.5085378869191597,0.8406530267215079,1.5972504791688888,0.08521543943238682,17
67,0.4148604131886485,0.8640468448444454,1.5967311982433063,0.08162162089531401,0.509165626332948,0.839418189235808,1.5961985216844252,0.08539620460051543,17
68,0.4124421139514586,0.8639545566547393,1.5956170942820052,0.08182669157765371,0.5051543369104988,0.8417321713125755,1.5950946710262692,0.08610853997209969,17
69,0.410821126035431,0.8647791356978896,1.5945039531774796,0.08128896152643152,0.5063633153313085,0.8409697540135775,1.59397433917692,0.08590332407370965,17
70,0.4127942407906753,0.8649519974386284,1.593528781910863,0.08153547746496277,0.5134697746681539,0.8390766852650096,1.5929814998346812,0.08352819056660606,17
71,0.4090215895390301,0.8649965781791427,1.5924298606448912,0.08117690772245935,0.5068979611914409,0.8404288433832334,1.5918891425064414,0.08292604704436893,17
72,0.4097107680961054,0.8646396355131228,1.5913782457875114,0.0815462566251018,0.509254299457136,0.8408924268668779,1.59086176294865,0.08316434531098857,17
73,0.40624182664337216,0.8657111416579187,1.59028770770137,0.08077301815542214,0.503583909179035,0.8418028760911554,1.5897620757089042,0.08248785451315203,18
74,0.4076181444486505,0.8656127664151133,1.5892507151786641,0.08110066262376672,0.509873275145104,0.8399894899878748,1.5887398528910155,0.08376462122016408,18
75,0.4057473498608982,0.8659110980732961,1.5881872909128185,0.08048037459765452,0.5087404741660545,0.8406542326897402,1.5877007962046263,0.08444623302961109,18
76,0.4054161764942763,0.8661012043629482,1.587198520364133,0.08064006130264098,0.5067600737276831,0.8406022149153105,1.586677619456926,0.08402797244612537,18
77,0.4037753164027518,0.8666328709965218,1.586145594749111,0.0803595207016947,0.5122622842851438,0.8395367012338212,1.5856560028387965,0.08368441821790719,18
78,0.4060251805996686,0.8664512958725815,1.5851851788666544,0.08013234004458253,0.5120512213754026,0.8395167398682175,1.5847161769175284,0.08277835028691805,18
79,0.40254534256824276,0.8669510283164784,1.584240105305667,0.08016022934872569,0.5119330990863474,0.8398479810099314,1.5837406513937875,0.08356261847907014,18
80,0.4006271680653618,0.8676463637451508,1.5832455442896574,0.08003188023408975,0.5364691925676246,0.8377144075186209,1.5827719216846157,0.08311486184271548,18
81,0.40232426457063497,0.8669604634116542,1.5823194861304346,0.08020893667463155,0.5084386893008884,0.8408302582286169,1.5818450410265323,0.08280910433210664,18
82,0.4050122399732732,0.8670343979372129,1.5813991131183418,0.08000057130293237,0.5138923220728573,0.8398125898141957,1.5809845109956184,0.0839285772665167,18
83,0.4005491039122057,0.8681777324367693,1.5805488342692804,0.07953619480647198,0.5114167766351448,0.8406038629922165,1.5800747876159977,0.08288788732971242,18
84,0.3984952660854797,0.868612580829301,1.579609034724338,0.07964425896726904,0.5076839258796291,0.8405004698842545,1.5791435256380142,0.08178415467677391,18
85,0.3981269542498198,0.868457875694889,1.5786778456487345,0.0796177355528922,0.5069027284650426,0.8407856033200071,1.5782341909126036,0.08300194016413312,18
86,0.3971787412569188,0.8688652147173413,1.5777871915271866,0.07946517124195863,0.5134345731452892,0.8395126903768966,1.5773220860554829,0.08307426640437696,18
87,0.3954690042904943,0.8690152356271077,1.5768569900897809,0.07910053930699606,0.5080347455645863,0.8404597748763675,1.5764201132211082,0.08271791285958498,18
88,0.39924467995719254,0.868466154077615,1.5759931393563469,0.07939780887338123,0.5112062011110156,0.8404405576930967,1.5755851809122081,0.08329290426108862,18
89,0.39492163435496086,0.8696327781096311,1.5751406541376958,0.07914059908596585,0.5135096008448224,0.8408187781365742,1.574706245751163,0.08199526087344834,18
90,0.3941795912140991,0.8691077429416975,1.5742713576892784,0.07888974081536845,0.5080305694357345,0.8411859066420491,1.5738397175298904,0.08232922259804719,18
91,0.39986978955784735,0.8679776453492408,1.573456716005325,0.07950710966217893,0.5145561302178785,0.8396864746124877,1.573069737059658,0.0842326442114783,18
92,0.3948822900347891,0.8691018057019501,1.5726598478468974,0.07904586353551028,0.5168683084610262,0.8387790495477483,1.5722602213827241,0.08297266812694756,18
93,0.3937921346628178,0.8695196166549854,1.5718498823347704,0.07896642062454816,0.5084412291646003,0.8408768667984767,1.5714229503132044,0.08238612324623669,18
